id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
6008,0.25473,tcp,-,FIN,12,6,764,268,66.737333,254,252,22015.46875,7034.899902,3,1,23.9902,39.469199,1253.059587,59.805207,255,2743096938,1374977186,255,0.091555,0.057376,0.034179,64,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,DoS,1
6009,0.67662,tcp,-,FIN,32,14,27708,728,66.507049,254,252,317377.5625,7992.669434,13,3,21.509968,47.04223,2006.442952,92.053953,255,3033761175,3736192637,255,0.135152,0.065063,0.070089,866,52,0,0,6,1,2,2,1,6,0,0,0,3,6,0,Fuzzers,1
6010,1.903207,tcp,-,FIN,38,160,1880,193931,103.5095,62,252,7696.48291,810081.125,6,78,51.438025,11.615019,2483.590265,1165.271744,255,668543562,3858214406,255,0.076059,0.04404,0.032019,49,1212,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
6011,0.000007,swipe,-,INT,2,0,200,0,142857.1409,254,0,114285712,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,DoS,1
6012,0.618879,tcp,smtp,FIN,22,20,6268,1810,66.248812,62,252,77352.75781,22233.74805,8,8,29.470429,29.966264,1512.993949,37.254879,255,2505138057,2015687804,255,0.096952,0.048864,0.048088,285,91,0,0,1,1,1,1,1,1,0,0,0,3,1,0,Exploits,1
6013,0.736967,tcp,-,FIN,30,16,25898,850,61.061076,254,252,271762.5,8651.675781,12,4,25.412654,44.875266,2289.342407,83.387195,255,2591813380,2396037143,255,0.112928,0.06321,0.049718,863,53,0,0,5,1,1,1,1,5,0,0,0,1,5,0,Fuzzers,1
6014,0.000007,swipe,-,INT,2,0,200,0,142857.1409,254,0,114285712,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,Exploits,1
6015,0.829281,tcp,-,FIN,28,16,24134,850,51.852148,254,252,224512.5625,7688.588379,11,4,30.714111,50.866465,3019.814093,88.263312,255,2698282658,4202936549,255,0.106594,0.052743,0.053851,862,53,0,0,5,1,1,1,1,5,0,0,0,1,5,0,Fuzzers,1
6016,0.46282,tcp,ftp-data,FIN,8,10,364,4650,36.731343,62,252,5514.022949,72339.14063,1,3,66.117145,48.476556,4231.489552,3925.798649,255,3031834529,3835036341,255,0.093801,0.025786,0.068015,46,465,0,0,1,1,2,1,1,2,0,0,0,4,1,0,Exploits,1
6017,0.000009,skip,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,Reconnaissance,1
6018,0.763529,tcp,-,FIN,34,14,28122,728,61.556273,254,252,285987.8125,7082.900391,14,3,21.765819,54.257383,2021.417264,81.491867,255,2844421990,2213794505,255,0.113826,0.058174,0.055652,827,52,0,0,7,1,1,1,1,7,0,0,0,1,7,0,Fuzzers,1
6019,0.68105,tcp,-,FIN,34,14,28048,728,69.011086,254,252,319788.5625,7940.679688,14,3,20.208606,48.241461,1959.786364,86.151211,255,956845922,4259597874,255,0.11293,0.053903,0.059027,825,52,0,0,5,1,2,2,1,5,0,0,0,4,5,0,Fuzzers,1
6020,0.000003,udp,-,INT,2,0,194,0,333333.3215,254,0,258666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,97,0,0,0,6,2,1,1,1,1,0,0,0,2,1,0,Shellcode,1
6021,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,Reconnaissance,1
6022,0.000009,udp,-,INT,2,0,464,0,111111.1072,254,0,206222208,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,232,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
6023,0.000005,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
6024,0.317847,tcp,http,FIN,10,6,854,268,47.192515,254,252,19355.22266,5637.932617,2,1,29.911778,56.381199,1470.211192,72.648695,255,2455782279,2361162622,255,0.070534,0.035936,0.034598,85,45,1,0,1,1,2,1,1,2,0,0,1,2,1,0,DoS,1
6025,0.58811,tcp,ftp-data,FIN,8,8,364,1812,25.505431,62,252,4339.324219,21574.19336,1,2,84.015717,72.533711,5526.353028,146.908281,255,643780120,3145090837,255,0.087684,0.057383,0.030301,46,227,0,0,1,1,2,1,1,5,0,0,0,2,1,0,Exploits,1
6026,1.248833,tcp,smtp,FIN,22,20,3206,1736,32.830652,62,252,19608.70703,10569.86816,7,8,59.468237,61.569684,3125.301031,92.195844,255,4018906005,1835604244,255,0.064369,0.04554,0.018829,146,87,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
6027,0.45816,tcp,http,FIN,10,8,1248,1364,37.10494,254,252,19626.33008,20848.61133,2,2,50.807667,58.88757,2685.125917,83.130945,255,3207907547,1356583714,255,0.151228,0.045939,0.105289,125,171,1,261,3,1,1,1,1,4,0,0,1,1,3,0,Exploits,1
6028,0.438507,tcp,http,FIN,10,6,828,268,34.20698,254,252,13609.81738,4086.593994,2,1,42.043889,75.742797,2146.311365,105.090992,255,3697130699,1507563231,255,0.143384,0.05979,0.083594,83,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
6029,0.00001,sctp,-,INT,2,0,152,0,100000.0025,254,0,60800000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,76,0,0,0,1,2,1,1,1,1,0,0,0,9,1,0,Exploits,1
6030,0.836225,tcp,-,FIN,32,12,26312,642,51.421569,254,252,243857.8281,5634.847168,13,3,25.685904,69.808547,1785.729538,84.903391,255,2236324915,360032902,255,0.127172,0.068323,0.058849,822,54,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
6031,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,DoS,1
6032,1.712989,tcp,ftp,FIN,22,22,1182,1620,25.102322,62,252,5272.655273,7224.79834,7,9,81.527098,80.142094,4171.626478,4792.225401,255,2153608990,2657088153,255,0.082265,0.029995,0.05227,54,74,0,0,1,1,4,1,1,2,1,1,0,2,1,0,Exploits,1
6033,0.541166,tcp,http,FIN,10,8,986,1164,31.413651,254,252,13127.20996,15063.76953,2,2,60.129556,65.955711,3724.599564,91.851633,255,4063481027,3962172730,255,0.116195,0.056917,0.059278,99,146,1,167,3,1,1,1,1,4,0,0,1,1,3,0,Exploits,1
6034,0.611618,tcp,http,FIN,10,12,828,3940,34.335158,254,252,9757.724609,47245.17578,2,3,67.852111,49.233181,4561.074294,3232.075119,255,1276195218,3623688045,255,0.115496,0.07005,0.045446,83,328,1,1485,2,1,2,2,1,2,0,0,1,3,2,0,Exploits,1
6035,0.00001,sctp,-,INT,2,0,152,0,100000.0025,254,0,60800000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,76,0,0,0,1,2,1,1,1,1,0,0,0,9,1,0,Exploits,1
6036,0.919707,tcp,-,FIN,10,8,564,354,18.484148,254,252,4418.798828,2696.510986,2,1,99.428,119.65,7145.108094,168.951109,255,2721406756,2995617190,255,0.108174,0.082147,0.026027,56,44,0,0,2,1,1,2,1,1,0,0,0,3,1,0,Reconnaissance,1
6037,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,DoS,1
6038,0.431057,tcp,http,FIN,10,6,2316,268,34.798182,254,252,38695.57813,4157.222656,2,1,43.463667,79.523,2154.879354,107.275758,255,2295264120,2351069079,255,0.091937,0.033439,0.058498,232,45,1,0,2,1,2,2,1,2,0,0,1,3,2,0,Exploits,1
6039,0.756844,tcp,http,FIN,12,12,1568,3518,30.389354,254,252,15199.96191,34088.92969,3,3,68.804,57.804184,4049.312077,99.934297,255,567980326,3407235940,255,0.121419,0.064485,0.056934,131,293,1,212,1,1,1,1,1,1,0,0,1,2,1,0,Exploits,1
6040,11.54108,udp,dns,INT,36,0,7956,0,3.032645,254,0,5361.716309,0,0,0,329.745156,0,550.335625,0,0,0,0,0,0,0,0,221,0,0,0,2,2,2,2,2,3,0,0,0,3,2,0,Fuzzers,1
6041,0.691673,tcp,http,FIN,10,8,1166,1178,24.578089,254,252,12144.46777,11924.70996,2,2,76.852556,89.484711,4211.927648,153.410484,255,3759903180,1626181043,255,0.099366,0.04348,0.055886,117,147,1,175,3,1,1,1,1,4,0,0,1,1,3,0,Exploits,1
6042,0.427954,tcp,http,FIN,10,8,844,1228,39.723897,62,252,14207.13477,20095.61914,2,2,47.550444,52.919,2672.40819,78.86757,255,1928368877,2171110793,255,0.092042,0.056812,0.03523,84,154,1,186,3,1,3,2,1,5,0,0,1,3,3,0,Exploits,1
6043,0.651101,tcp,-,FIN,10,8,564,354,26.109621,254,252,6241.735352,3808.932861,2,1,71.319556,91.61557,5536.490817,141.350094,255,1188751556,4282976975,255,0.057316,0.009788,0.047528,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
6044,0.000009,skip,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,DoS,1
6045,0.268078,tcp,-,FIN,12,6,6072,268,63.41438,254,252,166100.9063,6684.621582,3,1,24.370727,42.507602,1294.579796,74.157953,255,4053911821,2576812021,255,0.080341,0.035852,0.044489,506,45,0,0,5,1,2,1,1,5,0,0,0,2,5,0,Exploits,1
6046,0.832638,tcp,-,FIN,74,16,87270,698,106.889185,254,252,827163.75,6293.250977,34,1,11.406,52.521133,1206.75387,66.13857,255,3982909386,2926698307,255,0.080703,0.022245,0.058458,1179,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
6047,0.000009,skip,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,DoS,1
6048,0.644753,tcp,-,FIN,10,8,564,354,26.366687,254,252,6303.188965,3846.434326,2,1,70.9,90.73057,5506.509308,140.445875,255,2675436423,1895561501,255,0.059342,0.009629,0.049713,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
6049,0.349186,tcp,http,FIN,10,14,772,10112,65.867474,62,252,15922.74609,215128.8906,2,5,36.646,22.629462,1800.265645,1657.182849,255,463768076,3163486125,255,0.100222,0.054999,0.045223,77,722,1,4532,1,1,1,1,1,1,0,0,1,1,2,0,Exploits,1
6050,0.000008,tlsp,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,DoS,1
6051,0.58811,tcp,ftp-data,FIN,8,8,364,1812,25.505431,62,252,4339.324219,21574.19336,1,2,84.015717,72.533711,5526.353028,146.908281,255,643780120,3145090837,255,0.087684,0.057383,0.030301,46,227,0,0,1,1,2,1,1,5,0,0,0,2,1,0,Exploits,1
6052,0.000001,udp,-,INT,2,0,168,0,1000000.003,254,0,672000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
6053,0.000008,tlsp,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,Exploits,1
6054,0.545449,tcp,http,FIN,10,8,808,354,31.166982,254,252,10677.44141,4546.712891,2,1,58.015333,68.986289,3867.226686,106.415508,255,1809174047,2477304684,255,0.118182,0.062536,0.055646,81,44,1,0,2,1,1,1,1,1,0,0,1,2,2,0,Reconnaissance,1
6055,0.174198,tcp,-,FIN,14,6,6826,268,109.071286,254,252,291117,10287.14453,4,1,13.399847,27.9234,816.858318,53.16573,255,3881934045,439693561,255,0.063641,0.016213,0.047428,488,45,0,0,1,1,1,1,1,1,0,0,0,1,3,0,Exploits,1
6056,0.386857,tcp,http,FIN,10,6,874,268,38.774017,254,252,16274.74707,4632.202637,2,1,41.204889,61.409602,2086.415653,88.134727,255,1629685081,1557298344,255,0.143932,0.07979,0.064142,87,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
6057,1.712989,tcp,ftp,FIN,22,22,1182,1620,25.102322,62,252,5272.655273,7224.79834,7,9,81.527098,80.142094,4171.626478,4792.225401,255,2153608990,2657088153,255,0.082265,0.029995,0.05227,54,74,0,0,1,1,4,1,1,2,1,1,0,2,1,0,Exploits,1
6058,0.58565,tcp,ftp-data,FIN,8,10,364,3754,29.027575,62,252,4357.55127,46157.25781,1,3,83.664286,57.275333,5306.8031,4256.572614,255,3183986331,3802335127,255,0.095656,0.059816,0.03584,46,375,0,0,1,1,4,1,1,2,0,0,0,2,1,0,Exploits,1
6059,0.607952,tcp,http,FIN,20,36,2440,41036,90.467669,62,252,30502.4082,525002,6,16,31.997472,17.057343,1640.219314,1388.113221,255,2956171839,2277349619,255,0.052244,0.006914,0.04533,122,1140,1,109,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
6060,0.000008,ipv6-no,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,DoS,1
6061,0.60444,tcp,http,FIN,10,10,866,1432,31.434056,62,252,10323.60547,17060.41992,2,2,67.16,59.111891,4256.799832,109.485141,255,1813982437,1236553113,255,0.116735,0.071743,0.044992,87,143,1,255,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
6062,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,12,7,0,Exploits,1
6063,0.531047,tcp,http,FIN,14,38,1000,45298,96.0367,62,252,13994.99512,664438.375,2,17,40.773847,14.088919,2235.161347,1533.852176,255,3850441925,3800973833,255,0.057151,0.009736,0.047415,71,1192,1,21629,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
6064,0.000008,ipv6-no,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,Exploits,1
6065,0.000006,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,84,0,0,0,6,2,1,1,1,1,0,0,0,3,1,0,Reconnaissance,1
6066,2.456284,tcp,ftp,FIN,22,22,1182,1612,17.506119,62,252,3677.099121,5012.449707,7,9,116.965903,113.719667,6529.615313,7686.957331,255,3688713979,3009918428,255,0.122022,0.066983,0.055039,54,73,0,0,1,1,2,1,1,2,1,1,0,2,1,0,Exploits,1
6067,0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,12,7,0,DoS,1
6068,0.636352,tcp,-,FIN,10,8,564,354,26.714774,254,252,6386.402344,3897.214111,2,1,70.102667,85.154,5421.527873,132.464109,255,4141606296,1151858353,255,0.058912,0.040271,0.018641,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
6069,0.000008,ipv6-no,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,Exploits,1
6070,1.503049,tcp,http,FIN,32,112,2884,148402,95.139945,62,252,14871.10547,782819.4375,6,54,48.485452,13.234667,2457.216775,1372.900597,255,1139572601,3686092111,255,0.07589,0.033458,0.042432,90,1325,1,109,1,1,1,1,1,2,0,0,1,1,1,0,Exploits,1
6071,0.595846,tcp,http,FIN,10,8,768,354,28.530862,254,252,9290.991211,4162.149414,2,1,62.597889,80.375859,4320.780388,129.645492,255,683536982,1554102084,255,0.089434,0.033205,0.056229,77,44,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
6072,0.235113,tcp,http,FIN,10,8,822,1292,72.305659,62,252,25179.38281,38483.625,2,2,26.123667,30.305428,1354.343023,54.517613,255,591021188,3956334424,255,0.053437,0.006739,0.046698,82,162,1,231,2,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
6073,0.000008,ipv6-no,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,Exploits,1
6074,0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,12,7,0,DoS,1
6075,0.279961,tcp,http,FIN,10,6,864,268,53.578893,254,252,22231.66797,6400.891602,2,1,26.525111,45.744,1327.923444,60.277816,255,2268374635,531761310,255,0.086196,0.051232,0.034964,86,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
6076,0.000003,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,3,0,Reconnaissance,1
6077,0.506184,tcp,-,FIN,14,10,5138,552,45.438024,254,252,75403.41406,7854.851562,4,2,37.800691,50.851445,2897.721517,98.234766,255,1698481865,3567288488,255,0.093317,0.048514,0.044803,367,55,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Exploits,1
6078,0.263743,tcp,-,FIN,10,6,1840,268,56.873545,254,252,50230.71484,6794.492676,2,1,25.489111,48.892199,1279.077597,70.688047,255,847302223,4194855727,255,0.066286,0.019272,0.047014,184,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
6079,0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,12,7,0,Exploits,1
6080,0.215157,tcp,http,FIN,10,12,806,8088,97.603145,62,252,26994.24023,275668.4688,2,4,23.906333,17.612636,1206.901242,1592.346075,255,2983649809,2728682484,255,0.05834,0.01143,0.04691,81,674,1,3561,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
6081,0.552515,tcp,ftp-data,FIN,8,8,364,1744,27.148586,62,252,4618.879395,22095.32813,1,2,78.930712,70.864,5389.500344,151.285937,255,3007667966,1262732855,255,0.103265,0.055676,0.047589,46,218,0,0,1,1,2,1,1,3,0,0,0,2,1,0,Exploits,1
6082,0.263848,tcp,http,FIN,10,6,850,268,56.850913,254,252,23195.17188,6791.789062,2,1,25.326889,50.546602,1310.497457,73.659953,255,1037751124,3347937888,255,0.070497,0.011108,0.059389,85,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
6083,0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,12,7,0,Exploits,1
6084,0.659664,tcp,http,FIN,10,6,998,268,22.73885,254,252,10902.52051,2716.534668,2,1,69.680667,115.305203,3823.522625,185.067047,255,1435603889,809124759,255,0.132488,0.083123,0.049365,100,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
6085,1.049437,tcp,-,FIN,32,116,1608,132900,140.075101,62,252,11876.84375,1004386.125,6,56,33.852808,8.949339,1644.807344,854.407137,255,3871677763,743813196,255,0.042734,0.018993,0.023741,50,1146,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
6086,0.00001,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,3,0,Reconnaissance,1
6087,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,2,7,0,0,0,11,7,0,DoS,1
6088,0.248198,tcp,http,FIN,10,6,1186,268,60.435619,254,252,34424.12891,7220.041992,2,1,26.062667,47.526602,2066.89823,85.420648,255,194777962,3273563128,255,0.023777,0.010556,0.013221,119,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
6089,0.741526,tcp,-,FIN,10,8,564,354,22.925696,254,252,5480.589844,3344.45459,2,1,81.316667,102.845289,5756.456799,155.293359,255,2929849069,1151180425,255,0.072674,0.0216,0.051074,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
6090,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,2,7,0,0,0,11,7,0,Exploits,1
6091,0.000004,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
6092,0.00001,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
6093,1.201693,tcp,-,FIN,28,26,4216,3392,44.104441,254,252,27068.47656,21716.02734,11,11,44.507149,46.490719,2101.161093,54.830383,255,4114071293,2687060343,255,0.052957,0.007234,0.045723,151,130,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
6094,0.165625,tcp,http,FIN,10,6,852,268,90.566034,254,252,37047.54688,10819.62207,2,1,15.596667,30.4936,999.839818,45.953277,255,186247705,2266418657,255,0.02635,0.013154,0.013196,85,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
6095,0.484953,tcp,-,FIN,14,14,4706,1224,55.6755,254,252,72089.46094,18756.45703,4,5,37.304077,36.75223,1860.56342,44.724406,255,2713163156,1341076091,255,0.050184,0.006632,0.043552,336,87,0,0,1,1,2,2,1,2,0,0,0,2,2,0,Exploits,1
6096,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,2,7,0,0,0,11,7,0,Exploits,1
6097,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,DoS,1
6098,0.799123,tcp,smtp,FIN,22,20,6326,1742,51.306245,62,252,60456.27734,16568.16211,8,8,38.053477,41.487316,1888.168233,46.306434,255,273975860,3500653611,255,0.055642,0.009631,0.046011,288,87,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
6099,0.864771,tcp,smtp,FIN,62,26,60028,1968,100.604668,62,252,546364.3125,17512.15039,28,8,14.176573,34.314121,1091.313615,40.897695,255,666969965,2477156215,255,0.049241,0.006271,0.04297,968,76,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
6100,0.000002,udp,-,INT,2,0,168,0,500000.0013,254,0,336000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
6101,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,DoS,1
6102,0.660717,tcp,-,FIN,10,8,564,354,25.729624,254,252,6150.893555,3753.498047,2,1,73.413,93.317859,5417.622782,135.556719,255,2915786971,1898744263,255,0.051377,0.006837,0.04454,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
6103,0.249303,tcp,http,FIN,10,6,1566,268,60.167748,254,252,45246.14844,7188.040527,2,1,25.511889,46.769199,1475.759968,74.63057,255,509921218,4243556995,255,0.031104,0.015447,0.015657,157,45,1,0,2,1,1,1,1,1,0,0,1,2,1,0,Exploits,1
6104,0.209593,tcp,http,FIN,10,6,904,268,71.567276,254,252,31069.74023,8549.904297,2,1,21.837333,40.620199,1154.2138,69.576656,255,3473750211,942870247,255,0.05624,0.006483,0.049757,90,45,1,0,1,1,1,1,1,1,0,0,1,1,2,0,Exploits,1
6105,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,2,2,7,0,0,0,2,7,0,DoS,1
6106,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,Exploits,1
6107,0.208911,tcp,http,FIN,10,6,982,268,71.80091,254,252,33851.73438,8577.81543,2,1,22.690778,40.381199,1208.661945,73.127242,255,1075691399,3366978340,255,0.052844,0.006996,0.045848,98,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
6108,1.222948,tcp,ftp,FIN,22,22,1198,1628,35.16094,62,252,7483.556641,10165.60059,7,9,58.235618,57.88538,3098.746494,3646.095354,255,2089350418,850146506,255,0.051118,0.006549,0.044569,54,74,0,0,1,1,2,1,1,2,1,1,0,2,1,0,Exploits,1
6109,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,2,2,7,0,0,0,2,7,0,Exploits,1
6110,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,Exploits,1
6111,0.166219,tcp,http,FIN,10,6,780,268,90.242393,254,252,33786.75391,10780.95801,2,1,17.389333,29.05,1006.247728,45.512766,255,3758469179,3595769071,255,0.033791,0.020968,0.012823,78,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
6112,0.831443,tcp,smtp,FIN,36,22,24635,1920,68.55551,62,252,230452.3594,17636.80664,15,8,23.755515,39.052047,1541.143308,47.641559,255,236156102,3346814648,255,0.054055,0.006924,0.047131,684,87,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
6113,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,Exploits,1
